@RELATION "Sound_Gestures: -C 2"

@ATTRIBUTE gesture {tap, slap, stroke, tickle, rub, scratch}
@ATTRIBUTE place {left_arm, right_arm, belly}
@ATTRIBUTE pitchFFT_1 REAL
@ATTRIBUTE pitchFFTMin_1 REAL
@ATTRIBUTE pitchFFTMax_1 REAL
@ATTRIBUTE pitchFFTDif_1 REAL
@ATTRIBUTE pitchAutocorrelation_1 REAL
@ATTRIBUTE pitchAutocorrelationMin_1 REAL
@ATTRIBUTE pitchAutocorrelationMax_1 REAL
@ATTRIBUTE pitchAutocorrelationDif_1 REAL
@ATTRIBUTE pitchWavelet_1 REAL
@ATTRIBUTE pitchWaveletMin_1 REAL
@ATTRIBUTE pitchWaveletMax_1 REAL
@ATTRIBUTE pitchWaveletDif_1 REAL
@ATTRIBUTE centroide_1 REAL
@ATTRIBUTE centroideMin_1 REAL
@ATTRIBUTE centroideMax_1 REAL
@ATTRIBUTE centroideDif_1 REAL
@ATTRIBUTE rollOff_1 REAL
@ATTRIBUTE rollOffMin_1 REAL
@ATTRIBUTE rollOffMax_1 REAL
@ATTRIBUTE rollOffDif_1 REAL
@ATTRIBUTE ganancia_1 REAL
@ATTRIBUTE flux_1 REAL
@ATTRIBUTE fluxMin_1 REAL
@ATTRIBUTE fluxMax_1 REAL
@ATTRIBUTE fluxDif_1 REAL
@ATTRIBUTE SNR_1 REAL
@ATTRIBUTE SNRMax_1 REAL
@ATTRIBUTE zeroXMean_1 REAL
@ATTRIBUTE ZCRmin_1 REAL
@ATTRIBUTE ZCRmax_1 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_1 REAL
@ATTRIBUTE numWordsMinute_1 REAL
@ATTRIBUTE duration_1 REAL
@ATTRIBUTE pitchFFT_2 REAL
@ATTRIBUTE pitchFFTMin_2 REAL
@ATTRIBUTE pitchFFTMax_2 REAL
@ATTRIBUTE pitchFFTDif_2 REAL
@ATTRIBUTE pitchAutocorrelation_2 REAL
@ATTRIBUTE pitchAutocorrelationMin_2 REAL
@ATTRIBUTE pitchAutocorrelationMax_2 REAL
@ATTRIBUTE pitchAutocorrelationDif_2 REAL
@ATTRIBUTE pitchWavelet_2 REAL
@ATTRIBUTE pitchWaveletMin_2 REAL
@ATTRIBUTE pitchWaveletMax_2 REAL
@ATTRIBUTE pitchWaveletDif_2 REAL
@ATTRIBUTE centroide_2 REAL
@ATTRIBUTE centroideMin_2 REAL
@ATTRIBUTE centroideMax_2 REAL
@ATTRIBUTE centroideDif_2 REAL
@ATTRIBUTE rollOff_2 REAL
@ATTRIBUTE rollOffMin_2 REAL
@ATTRIBUTE rollOffMax_2 REAL
@ATTRIBUTE rollOffDif_2 REAL
@ATTRIBUTE ganancia_2 REAL
@ATTRIBUTE flux_2 REAL
@ATTRIBUTE fluxMin_2 REAL
@ATTRIBUTE fluxMax_2 REAL
@ATTRIBUTE fluxDif_2 REAL
@ATTRIBUTE SNR_2 REAL
@ATTRIBUTE SNRMax_2 REAL
@ATTRIBUTE zeroXMean_2 REAL
@ATTRIBUTE ZCRmin_2 REAL
@ATTRIBUTE ZCRmax_2 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_2 REAL
@ATTRIBUTE numWordsMinute_2 REAL
@ATTRIBUTE duration_2 REAL
@ATTRIBUTE pitchFFT_3 REAL
@ATTRIBUTE pitchFFTMin_3 REAL
@ATTRIBUTE pitchFFTMax_3 REAL
@ATTRIBUTE pitchFFTDif_3 REAL
@ATTRIBUTE pitchAutocorrelation_3 REAL
@ATTRIBUTE pitchAutocorrelationMin_3 REAL
@ATTRIBUTE pitchAutocorrelationMax_3 REAL
@ATTRIBUTE pitchAutocorrelationDif_3 REAL
@ATTRIBUTE pitchWavelet_3 REAL
@ATTRIBUTE pitchWaveletMin_3 REAL
@ATTRIBUTE pitchWaveletMax_3 REAL
@ATTRIBUTE pitchWaveletDif_3 REAL
@ATTRIBUTE centroide_3 REAL
@ATTRIBUTE centroideMin_3 REAL
@ATTRIBUTE centroideMax_3 REAL
@ATTRIBUTE centroideDif_3 REAL
@ATTRIBUTE rollOff_3 REAL
@ATTRIBUTE rollOffMin_3 REAL
@ATTRIBUTE rollOffMax_3 REAL
@ATTRIBUTE rollOffDif_3 REAL
@ATTRIBUTE ganancia_3 REAL
@ATTRIBUTE flux_3 REAL
@ATTRIBUTE fluxMin_3 REAL
@ATTRIBUTE fluxMax_3 REAL
@ATTRIBUTE fluxDif_3 REAL
@ATTRIBUTE SNR_3 REAL
@ATTRIBUTE SNRMax_3 REAL
@ATTRIBUTE zeroXMean_3 REAL
@ATTRIBUTE ZCRmin_3 REAL
@ATTRIBUTE ZCRmax_3 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_3 REAL
@ATTRIBUTE numWordsMinute_3 REAL
@ATTRIBUTE duration_3 REAL
@ATTRIBUTE pitchFFT_4 REAL
@ATTRIBUTE pitchFFTMin_4 REAL
@ATTRIBUTE pitchFFTMax_4 REAL
@ATTRIBUTE pitchFFTDif_4 REAL
@ATTRIBUTE pitchAutocorrelation_4 REAL
@ATTRIBUTE pitchAutocorrelationMin_4 REAL
@ATTRIBUTE pitchAutocorrelationMax_4 REAL
@ATTRIBUTE pitchAutocorrelationDif_4 REAL
@ATTRIBUTE pitchWavelet_4 REAL
@ATTRIBUTE pitchWaveletMin_4 REAL
@ATTRIBUTE pitchWaveletMax_4 REAL
@ATTRIBUTE pitchWaveletDif_4 REAL
@ATTRIBUTE centroide_4 REAL
@ATTRIBUTE centroideMin_4 REAL
@ATTRIBUTE centroideMax_4 REAL
@ATTRIBUTE centroideDif_4 REAL
@ATTRIBUTE rollOff_4 REAL
@ATTRIBUTE rollOffMin_4 REAL
@ATTRIBUTE rollOffMax_4 REAL
@ATTRIBUTE rollOffDif_4 REAL
@ATTRIBUTE ganancia_4 REAL
@ATTRIBUTE flux_4 REAL
@ATTRIBUTE fluxMin_4 REAL
@ATTRIBUTE fluxMax_4 REAL
@ATTRIBUTE fluxDif_4 REAL
@ATTRIBUTE SNR_4 REAL
@ATTRIBUTE SNRMax_4 REAL
@ATTRIBUTE zeroXMean_4 REAL
@ATTRIBUTE ZCRmin_4 REAL
@ATTRIBUTE ZCRmax_4 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_4 REAL
@ATTRIBUTE numWordsMinute_4 REAL
@ATTRIBUTE duration_4 REAL

@DATA
stroke,right_arm,220.555766,367.94155,847.866407,16.278562,1637.229094,724.576904,1091.189033,633.837222,352.76005,0.0,897.123008,104.280444,797.815886,593.54332,2892.583072,1197.733527,388.485872,302.437145,1058.379226,11.673538,0.007234,0.301045,0.121621,0.653022,0.394826,9.770739,0.830667,22.599757,17.792422,4.500459,3.188405,295.87191,129.595654,1767.279114,1062.998346,2682.406939,1546.181341,2308.702573,549.584033,3829.129455,3133.569251,17.176431,0.0,926.490491,916.952488,3235.869745,2114.288026,3700.859339,2098.629203,2247.939309,755.028296,3472.065638,2707.143625,0.013526,0.626263,0.244927,0.972005,0.919019,94.577626,106.395055,47.50688,17.925734,70.23344,48.146086,207.383731,2215.820124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.184313,1126.18302,1703.999958,794.458311,2375.503339,1482.025467,2400.0,287.505108,0.0,0.0,0.0,0.0,2206.670384,2138.203238,2400.793972,155.740406,1599.968976,1302.346868,1712.318427,217.619275,0.005721,0.724865,0.592403,0.919638,0.549104,14.798895,16.594856,35.648933,32.098683,33.807798,4.914017,449.282307,404.867196
rub,right_arm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.579152,1307.549223,3246.298947,1909.740718,2194.044193,508.061753,4000.0,3451.228378,6.040008,0.0,519.157472,519.14494,3212.487513,2331.87974,3806.365221,1347.537859,2558.547435,1499.414613,3433.730436,1953.09178,0.02646,0.630224,0.368511,0.964556,0.624407,89.820661,346.036239,52.422418,24.0,81.502792,60.505555,318.278366,1110.286936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tickle,left_arm,1109.69,93.75,1968.75,1875.0,1409.78,387.097,2666.67,2279.57,72.6882,0.0,1125.0,1125.0,2427.0,1278.43,4388.06,3109.63,1572.7,843.75,3375.0,2531.25,0.042545,0.703749,0.384627,1.10482,0.720197,173.099,1287.31,33.8571,17.0,211.0,194.0,945.946,888.0,692.935,93.75,1500.0,1406.25,905.472,380.952,1600.0,1219.05,57.7211,0.0,827.586,827.586,1922.48,1149.82,2585.81,1435.99,896.739,562.5,1406.25,843.75,0.008257,0.710676,0.464692,0.96468,0.499988,33.0736,135.804,29.3478,13.0,140.0,127.0,767.918,781.333,184.267,93.75,281.25,187.5,384.955,380.952,444.444,63.4921,4.34428,0.0,125.984,125.984,1450.77,634.467,2252.24,1617.78,223.06,187.5,375.0,187.5,0.005483,0.436983,0.106699,0.881969,0.77527,31.3863,80.1304,8.06897,3.0,31.0,28.0,767.918,781.333,1251.84,187.5,1968.75,1781.25,732.829,380.952,2400.0,2019.05,87.117,0.0,1230.77,1230.77,1769.46,1297.92,2654.84,1356.92,854.779,93.75,1781.25,1687.5,0.006644,0.77037,0.186798,1.3122,1.1254,36.5943,237.72,17.2941,0.0,42.0,42.0,1051.4,856.0
slap,belly,1042.597783,892.566563,1396.43049,321.293954,1351.873685,946.984195,1796.911183,695.049631,192.841929,0.0,897.902212,898.184928,1972.131872,1414.860908,2396.854107,1095.397215,1200.815614,937.5,1893.085937,1161.020135,0.077017,0.63772,0.401649,0.847955,0.456958,147.172654,543.970115,26.084021,22.003945,34.746803,12.341952,1037.178815,126.078851,1061.662674,750.0,1811.259249,821.368692,1218.768881,447.971752,2534.837944,2168.951766,38.032394,0.0,680.40421,673.775742,2105.185503,1552.769594,2868.318323,1324.734179,1345.005649,447.050888,2662.997215,1890.227277,0.010012,0.727378,0.260345,1.134903,0.581332,51.93734,128.018504,27.202438,5.152849,46.087984,36.796218,825.975298,83.934687,651.447433,93.75,4315.195363,4173.678313,481.657642,380.952,1413.256008,1026.701756,0.0,0.0,0.0,0.0,2229.770355,904.019705,3621.291101,3224.941687,1120.157514,124.538469,3850.681095,3591.226185,0.034578,0.71991,0.36117,1.100441,0.738564,270.39736,806.606789,24.006279,8.902626,74.277656,58.399713,1015.822288,88.499701,1386.834149,479.720518,2374.880923,1844.587117,1479.382795,543.728987,2203.875343,1799.896322,36.141903,0.0,465.28919,43.217294,2426.407891,1592.673973,4054.626451,2432.443503,1919.960906,937.5,3499.606572,2642.581864,0.033219,0.728317,0.496087,0.951844,0.480557,176.401664,742.611568,36.563019,23.927651,57.693552,36.39001,854.770667,97.042078
stroke,right_arm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.16,1406.25,2062.5,656.25,2490.98,666.667,3428.57,2761.9,71.0383,0.0,1666.67,1666.67,3146.58,2620.0,3641.36,1021.35,2227.37,1875.0,3000.0,1125.0,0.009894,0.554653,0.343528,0.787123,0.443594,37.3714,89.8238,48.8621,39.0,75.0,36.0,465.517,386.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scratch,belly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.023,93.75,375.0,281.25,421.082,380.952,666.667,285.714,0.0,0.0,0.0,0.0,2023.23,849.168,2928.35,2079.18,773.438,187.5,1781.25,1593.75,0.007921,0.492756,0.19087,0.837233,0.646363,49.5253,231.104,21.875,7.0,60.0,53.0,497.238,482.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stroke,belly,1078.12,1031.25,1125.0,93.75,1705.88,1411.76,2000.0,588.235,529.412,0.0,1058.82,1058.82,1822.07,1706.79,1937.35,230.554,1031.25,1031.25,1031.25,0.0,0.011867,0.35276,0.27808,0.427441,0.149361,24.6437,28.3001,65.5,36.0,95.0,59.0,319.149,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.5,93.75,281.25,187.5,387.198,380.952,393.443,12.4902,0.0,0.0,0.0,0.0,1514.9,1117.01,1912.78,795.768,328.125,187.5,468.75,281.25,0.017776,0.480392,0.346018,0.614767,0.268749,17.9274,22.4183,10.0,5.0,15.0,10.0,4500.0,13.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tickle,belly,960.961499,1029.187276,979.879727,0.0,1455.012349,1617.415341,1458.804004,0.0,0.0,0.0,0.0,0.0,2082.423718,2245.611418,2196.36699,0.0,1293.704746,1198.632536,1158.401213,0.0,0.00933,0.66525,0.466396,0.549781,0.0,39.479431,29.83236,32.284049,43.714422,48.280464,0.0,22500.0,2.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.620168,93.75,883.706176,1403.348493,430.298698,380.952,636.799056,93.606499,0.0,0.0,0.0,0.0,1868.46094,831.647153,3540.404178,2916.747956,652.838246,93.75,3591.436149,4211.453303,0.008513,0.490376,0.233495,1.133798,0.903581,23.891162,161.561937,16.262216,0.0,74.909945,70.710638,503.466363,854.189322,226.468387,1313.37641,994.053339,160.405185,1939.182526,1319.801696,2074.145624,166.860856,0.0,0.0,0.0,0.0,2452.742697,1214.919216,2016.074337,67.555657,4.154364,1079.974241,1565.596266,276.399322,0.003721,0.28979,0.148949,0.315155,0.341039,15.290103,20.805806,6.29591,0.971854,20.58822,10.179368,665.801513,31.56006
tickle,left_arm,1589.009955,374.331336,4468.594221,4125.0,1890.299592,565.058113,4555.114696,3810.504445,40.674681,0.0,1276.943252,1245.060938,3504.598396,2288.617791,5986.863982,3506.14096,2759.54292,1400.337061,4915.10859,3569.859244,0.05145,0.651546,0.369164,1.068,0.653995,38.588381,187.735611,48.964763,25.0,80.982365,57.08172,433.311342,1111.089935,862.722693,750.0,1182.059199,288.742912,1114.030427,522.754769,1967.668264,1485.093526,208.899606,0.0,943.030852,874.430332,1726.473586,1588.628786,2022.362144,633.143773,950.173481,826.181969,1125.0,373.305521,0.007869,0.556256,0.16321,0.789738,0.602511,18.150777,39.94732,21.340602,15.0,47.094591,31.59128,322.671803,948.315545,337.592906,369.764796,375.0,12.838148,500.143426,471.781836,553.694633,38.485891,8.278647,104.241191,97.660839,30.932368,1274.177068,1197.604013,1166.435703,11.847918,351.142897,347.815639,375.0,14.911041,0.00602,0.616175,0.474343,0.90344,0.59161,14.799062,15.384244,7.856417,7.0,9.025969,1.360011,4500.0,13.3333,1211.617398,523.086232,1752.98597,1519.956805,1709.293191,644.199081,2400.0,1976.184711,193.682772,0.0,1307.805247,1303.178426,1841.722212,1410.929371,2214.244926,920.792704,1310.247967,727.854386,1667.705417,1356.350109,0.006061,0.684816,0.459212,1.229666,0.79865,17.034242,18.530276,25.391256,17.362769,32.001195,13.613252,518.467422,1205.119287
slap,left_arm,1093.75,937.5,1312.5,375.0,1485.71,1142.86,1714.29,571.429,0.0,0.0,0.0,0.0,1927.39,1374.41,2496.94,1122.53,1468.75,937.5,2343.75,1406.25,0.029528,0.954547,0.824155,1.09055,0.266396,31.9615,58.8937,27.3333,21.0,33.0,12.0,2647.06,22.6667,506.25,93.75,1500.0,1406.25,1105.61,461.538,1846.15,1384.62,0.0,0.0,0.0,0.0,1780.88,1422.84,2262.05,839.209,1237.5,843.75,1500.0,656.25,0.012895,0.734812,0.375895,1.04835,0.672452,32.4841,59.8188,22.6,12.0,31.0,19.0,1384.62,86.6667,714.844,93.75,1125.0,1031.25,534.284,380.952,1333.33,952.381,0.0,0.0,0.0,0.0,2140.43,1619.39,3217.85,1598.46,1242.19,93.75,3093.75,3000.0,0.007942,0.714404,0.304174,0.861014,0.55684,38.1312,81.6547,24.375,5.0,44.0,39.0,1384.62,86.6667,867.188,187.5,1875.0,1687.5,1122.51,380.952,2400.0,2019.05,0.0,0.0,0.0,0.0,2125.72,1610.33,3049.57,1439.25,1417.97,93.75,2062.5,1968.75,0.009997,0.843189,0.526647,1.13755,0.6109,37.9773,164.943,27.5,1.0,41.0,40.0,1487.6,161.333
tickle,right_arm,957.913728,93.75,1312.5,1218.75,1354.538201,380.952,2383.997536,1725.270313,127.289948,0.0,1160.225403,1170.018755,2021.077608,1298.124976,3065.53147,1784.228847,1025.669414,163.755515,1406.25,1085.179776,0.015851,0.653654,0.236076,1.150611,0.893635,42.897902,264.122337,26.498377,15.005329,76.064927,75.218115,831.908989,1495.603365,1401.042096,96.172446,2479.985122,1990.463772,1662.090227,381.132206,3428.57,3047.246671,101.429603,0.0,1607.427295,1793.531704,2568.752418,1215.079052,6025.550351,4792.778039,1815.306142,668.293852,3281.25,2946.032771,0.049592,0.725995,0.367662,1.158368,0.803357,158.727665,1089.787909,35.786699,17.679192,100.812118,93.434442,679.329378,1474.736813,211.841507,93.75,375.0,281.25,408.802748,380.952,514.058175,129.352194,18.923379,0.0,146.833715,173.234148,1395.191153,721.94522,2235.282561,1734.696643,268.529012,187.5,375.0,187.5,0.005631,0.459458,0.14649,1.104647,0.952924,27.162813,127.90465,8.319949,3.0,35.283099,31.087739,747.384987,1279.989092,592.163266,93.75,2162.483812,2143.283045,747.727077,380.952,2666.67,2285.71,12.595811,0.0,675.833002,378.693026,1901.245655,1085.756328,2652.171618,1579.190069,856.795556,93.75,1968.75,1875.0,0.004868,0.748621,0.123151,1.275219,1.143544,22.678205,127.653345,18.087712,0.0,40.775487,43.126909,1084.944159,1422.723025
stroke,left_arm,1402.357315,843.75,1597.334228,411.503329,1505.736259,1031.273016,4641.578545,2398.446863,11.026072,0.0,393.460881,69.924212,2014.793862,1545.874476,4087.960339,1874.057269,2553.124213,937.5,2192.493252,2300.204381,0.006202,0.550103,0.401696,0.776351,0.522013,27.022317,232.006774,43.183713,20.541464,127.329468,97.785067,668.103855,338.950439,1007.270453,921.872292,1029.285828,0.0,1275.61189,993.894799,979.12228,0.0,0.0,0.0,0.0,0.0,2435.788902,2399.946931,2122.377187,0.0,1129.615257,1168.40232,1209.190704,0.0,0.002844,0.998827,0.995171,0.983755,0.0,12.516057,13.548608,107.458841,129.876509,111.561981,0.0,22500.0,2.66667,240.520258,187.5,277.868797,21.304771,437.392364,380.952,500.422899,212.855467,0.0,0.0,0.0,0.0,2444.464729,2185.394854,2945.124968,437.526479,1214.88885,351.05405,1100.421578,946.831644,0.004951,0.604047,0.265835,0.635703,0.126596,15.144492,17.24834,25.783724,10.820579,14.604508,32.955603,728.471351,616.382799,1847.766761,1795.518004,1832.910834,0.0,1678.741273,1504.961774,1542.300338,0.0,0.0,0.0,0.0,0.0,2229.923774,2300.247169,2353.131486,0.0,1782.573491,1806.931203,1726.15685,0.0,0.011812,1.006454,0.833241,0.896971,0.0,19.220089,23.7577,44.187071,46.199739,45.875427,0.0,22500.0,2.66667
stroke,left_arm,1620.79,93.75,2531.25,2437.5,1920.02,750.0,3428.57,2678.57,6.78733,0.0,352.941,352.941,3438.99,2308.76,4389.94,2081.17,2578.12,1406.25,3843.75,2437.5,0.011757,0.646573,0.448914,0.880972,0.432058,28.8993,88.4949,56.6923,28.0,108.0,80.0,317.647,566.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scratch,left_arm,927.083,843.75,1031.25,187.5,1330.24,631.579,1714.29,1082.71,394.287,0.0,943.82,943.82,1908.02,1379.09,2295.13,916.041,937.5,843.75,1031.25,187.5,0.013636,0.595352,0.416985,0.841629,0.424645,23.1163,46.3869,23.6667,18.0,45.0,27.0,697.674,344.0,1312.5,656.25,2062.5,1406.25,1532.2,545.455,2666.67,2121.21,8.39308,0.0,360.902,360.902,2271.19,1737.96,2878.56,1140.6,1659.16,1125.0,2156.25,1031.25,0.037781,0.65757,0.24281,0.988381,0.745571,75.6001,409.67,34.3023,24.0,48.0,24.0,509.915,941.333,234.375,187.5,281.25,93.75,408.658,380.952,436.364,55.4113,0.0,0.0,0.0,0.0,1213.12,1145.44,1280.79,135.346,281.25,281.25,281.25,0.0,0.005368,0.269484,0.263066,0.275901,0.012836,13.9675,14.0561,6.0,6.0,6.0,0.0,4500.0,13.3333,1500.0,937.5,1875.0,937.5,1720.0,1200.0,2400.0,1200.0,0.0,0.0,0.0,0.0,2001.57,1701.32,2284.29,582.965,1481.25,1031.25,1781.25,750.0,0.004657,0.805415,0.675217,1.01777,0.342557,11.2747,15.7663,29.4,27.0,32.0,5.0,1377.55,130.667
stroke,belly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.5,281.25,4687.5,4406.25,838.518,666.667,960.0,293.333,0.0,0.0,0.0,0.0,3078.43,3028.62,3155.92,127.306,2593.75,2437.5,2718.75,281.25,0.002576,0.680835,0.612162,0.745433,0.133271,14.9781,16.7271,56.3333,47.0,64.0,17.0,3461.54,34.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scratch,right_arm,906.961061,750.0,1130.714835,517.067646,1338.278307,713.569895,1954.435733,1155.677489,479.52225,0.0,1066.810131,1055.352477,1829.991777,1320.1176,2546.98723,1362.573638,938.008089,836.830162,1075.230606,394.397294,0.013148,0.499432,0.250427,0.82091,0.545905,24.123321,50.16957,21.333307,16.145417,46.602036,28.375038,681.984659,624.69781,1571.58053,723.638712,2204.440283,1477.828918,2034.148025,626.42938,3428.57,2573.688058,169.731953,0.0,1695.663762,1692.270427,2706.752313,1474.735938,5088.809834,3613.741957,1890.108627,1237.444969,3506.208079,2602.500163,0.112748,0.616772,0.325666,1.018366,0.664021,295.38678,935.623424,37.756001,23.0,51.275095,37.048528,326.46092,849.58994,213.754349,187.5,319.13933,149.465689,398.869055,380.952,487.074838,106.547627,26.623991,0.0,250.711627,353.57716,1277.331113,1074.331579,1641.002204,560.346199,293.528912,281.25,365.302386,29.879164,0.004594,0.387379,0.281261,0.518331,0.300123,18.16508,25.43873,6.214498,4.408079,10.879175,7.743914,520.269788,409.177633,1717.41411,1139.030963,1968.75,793.871447,1567.803325,504.608431,2510.663473,2038.845984,9.753,0.0,7.560167,101.230797,1859.342335,1620.915088,2141.517728,532.533019,1546.1369,1392.176489,1823.995051,494.380853,0.006156,0.666101,0.660168,0.826136,0.1831,12.98847,18.05587,33.056254,26.487157,39.22095,13.0,383.173566,441.883896
stroke,left_arm,1575.89,843.75,2437.5,1593.75,2010.9,1263.16,3428.57,2165.41,0.0,0.0,0.0,0.0,3195.59,1783.06,3778.67,1995.61,2160.71,1218.75,2812.5,1593.75,0.00531,0.638443,0.465236,0.77198,0.306744,22.7612,118.973,48.7619,26.0,67.0,41.0,453.02,397.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
